ISIN;Description;Ccy;Price;Issuer;Industry Sector;Maturity;Coupon;Rating;PD 1YR;Outstanding Amount;Callable;Next Call Date;Seniority;Coupon Frequency;Coupon Type;First Coupon Date;Penultimate Coupon Date;Issue date;Bid Price;Ask Price
XS2021462440;PRIFII 0 ⅞ 07/09/29;EUR;93.109;PROLOGIS INTL FUND II;Financial;09/07/2029;0.875;A-;0.002987741;450000000;Y;09/04/2029;Sr Unsecured;1;FIXED;09/07/2020;09/07/2028;09/07/2019;92.958;93.261
XS2023873149;ARNDTN 1.45 07/09/28;EUR;95.85388;AROUNDTOWN SA;Financial;09/07/2028;1.45;NR;0.002953027;600000000;Y;09/04/2028;Sr Unsecured;1;FIXED;09/07/2020;09/07/2027;09/07/2019;95.726;95.982
FR0013433679;ORAFP 1.2 07/11/34;EUR;82.796;ORANGE SA;Communications;11/07/2034;1.2;BBB+;2.14239E-05;300000000;N;;Sr Unsecured;1;FIXED;11/07/2020;11/07/2033;11/07/2019;82.447;83.146
XS2025480596;ABESM 1 ⅝ 07/15/29;EUR;95.52315;ABERTIS INFRAESTRUCTURAS;Consumer, Non-cyclical;15/07/2029;1.625;BBB-;0.016819763;600000000;Y;15/04/2029;Sr Unsecured;1;FIXED;15/07/2020;15/07/2028;15/07/2019;95.41;95.637
XS2028104037;WLK 1 ⅝ 07/17/29;EUR;95.12759;WESTLAKE CORP;Basic Materials;17/07/2029;1.625;BBB;0.001380385;700000000;Y;17/04/2029;Sr Unsecured;1;FIXED;17/07/2020;17/07/2028;17/07/2019;94.945;95.31
XS2029713349;GOOEUR 1 ⅛ 07/18/29;EUR;93.169;GELF BOND ISSUER I SA;Financial;18/07/2029;1.125;BBB+;0.000798823;400000000;Y;18/04/2029;Sr Unsecured;1;FIXED;18/07/2020;18/07/2028;18/07/2019;93.008;93.33
XS2028900087;MUFG 0.848 07/19/29;EUR;93.35905;MITSUBISHI UFJ FIN GRP;Financial;19/07/2029;0.848;A-;0.000331534;500000000;N;;Sr Unsecured;1;FIXED;19/07/2020;19/07/2028;19/07/2019;93.201;93.518
XS2032727310;IGIM 0 ⅞ 04/24/30;EUR;91.40117;ITALGAS SPA;Utilities;24/04/2030;0.875;BBB;3.11332E-05;600000000;N;;Sr Unsecured;1;FIXED;24/04/2020;24/04/2029;24/07/2019;91.225;91.578
XS2033262622;JPM 1.001 07/25/31;EUR;91.404;JPMORGAN CHASE & CO;Financial;25/07/2031;1.001;A+;0.0001373;1500000000;Y;25/07/2030;Sr Unsecured;1;VARIABLE;25/07/2020;25/04/2031;25/07/2019;91.261;91.548
DE000A2YNZW8;MBGGR 0 ⅜ 11/08/26;EUR;97.97073;MERCEDES-BENZ INT FINCE;Consumer, Cyclical;08/11/2026;0.375;A;0.042824479;1000000000;N;;Sr Unsecured;1;FIXED;08/11/2019;08/11/2025;08/08/2019;97.891;98.051
DE000A2YNZX6;MBGGR 0 ¾ 02/08/30;EUR;91.82912;MERCEDES-BENZ GROUP AG;Consumer, Cyclical;08/02/2030;0.75;A;0.001270443;750000000;N;;Sr Unsecured;1;FIXED;08/02/2020;08/02/2029;08/08/2019;91.636;92.022
DE000A2YNZY4;MBGGR 1 ⅛ 08/08/34;EUR;82.98698;MERCEDES-BENZ GROUP AG;Consumer, Cyclical;08/08/2034;1.125;A;0.001270443;500000000;N;;Sr Unsecured;1;FIXED;08/08/2020;08/08/2033;08/08/2019;82.724;83.25
XS2038039074;BAC 0.58 08/08/29;EUR;94.249;BANK OF AMERICA CORP;Financial;08/08/2029;0.58;A+;0.000123703;1000000000;Y;08/08/2028;Sr Unsecured;1;VARIABLE;08/08/2020;08/05/2029;08/08/2019;94.141;94.357
XS2047500926;EOANGR 0.35 02/28/30;EUR;90.74943;E.ON SE;Utilities;28/02/2030;0.35;BBB+;0.00010082;750000000;Y;28/11/2029;Sr Unsecured;1;FIXED;28/02/2020;28/02/2029;28/08/2019;90.547;90.951
DE000A2YN2U2;HOTGR 0 ½ 09/03/27;EUR;96.21754;HOCHTIEF AKTIENGESELLSCH;Industrial;03/09/2027;0.5;NR;0.001012461;500000000;Y;03/06/2027;Sr Unsecured;1;FIXED;03/09/2020;03/09/2026;03/09/2019;96.08;96.355
FR0013444304;HSBC 0.1 09/03/27;EUR;95.71331;HSBC CONTINENTAL EUROPE;Financial;03/09/2027;0.1;A+;1.16458E-05;1250000000;N;;Sr Preferred;1;FIXED;03/09/2020;03/09/2026;03/09/2019;95.634;95.793
XS2046736752;ATCOA 0 ⅛ 09/03/29;EUR;90.623;ATLAS COPCO FINANCE;Industrial;03/09/2029;0.125;A+;0.012572324;300000000;Y;03/06/2029;Sr Unsecured;1;FIXED;03/09/2020;03/09/2028;03/09/2019;90.509;90.738
XS2049584084;BAWAG 0 ⅜ 09/03/27;EUR;95.858;BAWAG P.S.K.;Financial;03/09/2027;0.375;NR;4.92021E-06;500000000;N;;Sr Non Preferred;1;FIXED;03/09/2020;03/09/2026;03/09/2019;95.754;95.961
FR0013444684;ORAFP 0 ½ 09/04/32;EUR;83.56489;ORANGE SA;Communications;04/09/2032;0.5;BBB+;2.14239E-05;1000000000;Y;04/06/2032;Sr Unsecured;1;FIXED;04/09/2020;04/09/2031;04/09/2019;83.356;83.774
FR0013444692;ORAFP 1 ⅜ 09/04/49;EUR;62.79229;ORANGE SA;Communications;04/09/2049;1.375;BBB+;2.14239E-05;750000000;Y;04/03/2049;Sr Unsecured;1;FIXED;04/09/2020;04/09/2048;04/09/2019;62.305;63.28
XS2049616894;SIEGR 0 ½ 09/05/34;EUR;81.23289;SIEMENS FINANCIERINGSMAT;Industrial;05/09/2034;0.5;AA-;0.006816219;1000000000;N;;Sr Unsecured;1;FIXED;05/09/2020;05/09/2033;05/09/2019;80.959;81.507
XS2049769297;MOLNLY 0 ⅞ 09/05/29;EUR;92.135;MOLNLYCKE HOLDING AB;Consumer, Non-cyclical;05/09/2029;0.875;NR;0.00462818;500000000;Y;05/06/2029;Sr Unsecured;1;FIXED;05/09/2020;05/09/2028;05/09/2019;91.994;92.276
XS2049630028;MIZUHO 0.402 09/06/29;EUR;91.29951;MIZUHO FINANCIAL GROUP;Financial;06/09/2029;0.402;A;0.000341565;500000000;N;;Sr Unsecured;1;FIXED;06/09/2020;06/09/2028;06/09/2019;91.182;91.417
XS2050448336;BALDER 1 ⅛ 01/29/27;EUR;97.869;FASTIGHETS AB BALDER;Financial;29/01/2027;1.125;NR;0.001221059;500000000;Y;29/10/2026;Sr Unsecured;1;FIXED;29/01/2020;29/01/2026;06/09/2019;97.784;97.954
CH0494734418;UBS 0.65 09/10/29;EUR;91.99171;UBS GROUP AG;Financial;10/09/2029;0.65;A-;0.000727758;1000000000;N;;Sr Unsecured;1;FIXED;10/09/2020;10/09/2028;10/09/2019;91.855;92.129
XS2049090595;VGASDE 0 ⅛ 09/10/29;EUR;89.76301;VIER GAS TRANSPORT GMBH;Utilities;10/09/2029;0.125;NR;0.006561922;500000000;Y;10/06/2029;Sr Unsecured;1;FIXED;10/09/2020;10/09/2028;10/09/2019;89.63;89.896
XS2049146215;VGASDE 0 ½ 09/10/34;EUR;77.08393;VIER GAS TRANSPORT GMBH;Utilities;10/09/2034;0.5;NR;0.006561922;500000000;Y;10/06/2034;Sr Unsecured;1;FIXED;10/09/2020;10/09/2033;10/09/2019;76.842;77.326
XS2049582625;PLD 0 ¼ 09/10/27;EUR;95.591;PROLOGIS EURO FINANCE;Financial;10/09/2027;0.25;A;0.010005575;600000000;Y;10/06/2027;Sr Unsecured;1;FIXED;10/09/2020;10/09/2026;10/09/2019;95.518;95.663
XS2049583607;PLD 0 ⅝ 09/10/31;EUR;86.411;PROLOGIS EURO FINANCE;Financial;10/09/2031;0.625;A;0.010005575;700000000;Y;10/06/2031;Sr Unsecured;1;FIXED;10/09/2020;10/09/2030;10/09/2019;86.203;86.618
XS2049583789;PLD 1 ½ 09/10/49;EUR;58.946;PROLOGIS EURO FINANCE;Financial;10/09/2049;1.5;A;0.010005575;500000000;Y;10/03/2049;Sr Unsecured;1;FIXED;10/09/2020;10/09/2048;10/09/2019;58.641;59.252
XS2051362072;T 0.8 03/04/30;EUR;91.17038;AT&T INC;Communications;04/03/2030;0.8;BBB;0.000147481;1250000000;Y;04/12/2029;Sr Unsecured;1;FIXED;04/03/2020;04/03/2029;11/09/2019;90.993;91.348
XS2051362312;T 1.8 09/14/39;EUR;77.76084;AT&T INC;Communications;14/09/2039;1.8;BBB;0.000147481;750000000;Y;14/03/2039;Sr Unsecured;1;FIXED;14/09/2020;14/09/2038;11/09/2019;77.408;78.114
XS2051494495;BRITEL 1 ⅛ 09/12/29;EUR;93.886;BRITISH TELECOMMUNICATIO;Communications;12/09/2029;1.125;BBB;0.008914572;750000000;Y;12/06/2029;Sr Unsecured;1;FIXED;12/09/2020;12/09/2028;12/09/2019;93.724;94.049
XS2051655095;CCEP 0.7 09/12/31;EUR;87.601;COCA-COLA EUROPACIFIC;Consumer, Non-cyclical;12/09/2031;0.7;BBB+;5.8577E-06;500000000;Y;12/06/2031;Sr Unsecured;1;FIXED;12/09/2020;12/09/2030;12/09/2019;87.398;87.804
XS2051660509;SRGIM 1 09/12/34;EUR;80.868;SNAM SPA;Utilities;12/09/2034;1;BBB+;2.41679E-05;600000000;Y;12/06/2034;Sr Unsecured;1;FIXED;12/09/2020;12/09/2033;12/09/2019;80.645;81.091
XS2051670300;BPPEHX 1 ¾ 03/12/29;EUR;95.38;BLACKSTONE PP EUR HOLD;Financial;12/03/2029;1.75;NR;0.021241973;600000000;Y;12/12/2028;Sr Unsecured;1;FIXED;12/03/2020;12/03/2028;12/09/2019;95.237;95.523
DE000A2R7JD3;ANNGR 0 ½ 09/14/29;EUR;91.209;VONOVIA SE;Financial;14/09/2029;0.5;BBB+;0.001036135;500000000;Y;14/06/2029;Sr Unsecured;1;FIXED;14/09/2020;14/09/2028;16/09/2019;91.09;91.328
DE000A2R7JE1;ANNGR 1 ⅛ 09/14/34;EUR;80.023;VONOVIA SE;Financial;14/09/2034;1.125;BBB+;0.001036135;500000000;Y;14/06/2034;Sr Unsecured;1;FIXED;14/09/2020;14/09/2033;16/09/2019;79.763;80.283
FR0013444551;DSYFP 0 ⅜ 09/16/29;EUR;91.56644;DASSAULT SYSTEMES;Technology;16/09/2029;0.375;NR;1.54845E-06;1150000000;Y;16/06/2029;Sr Unsecured;1;FIXED;16/09/2020;16/09/2028;16/09/2019;91.389;91.744
FR0013447125;CCAMA 2 ⅛ 09/16/29;EUR;96.247;CAISSE NAT REASSURANCE;Financial;16/09/2029;2.125;NR;0.001619129;500000000;N;;Subordinated;1;FIXED;16/09/2020;16/09/2028;16/09/2019;96.009;96.484
XS2050968333;SW 1 ½ 09/15/27;EUR;98.18587;SMURFIT KAPPA TREASURY;Industrial;15/09/2027;1.5;BBB;0.001115092;750000000;Y;15/06/2027;Sr Unsecured;2;FIXED;15/03/2020;15/03/2027;16/09/2019;98.006;98.366
FR0013447232;COVFP 1 ⅛ 09/17/31;EUR;88.23458;COVIVIO;Financial;17/09/2031;1.125;NR;0.00050927;599000000;Y;17/06/2031;Sr Unsecured;1;FIXED;17/09/2020;17/09/2030;17/09/2019;87.976;88.493
XS2052313827;LYB 1 ⅝ 09/17/31;EUR;89.9;LYB INTERNATIONAL FINANC;Basic Materials;17/09/2031;1.625;BBB;0.003239253;500000000;Y;17/06/2031;Sr Unsecured;1;FIXED;17/09/2020;17/09/2030;17/09/2019;89.622;90.177
XS2052998403;ANZNZ 0 ⅜ 09/17/29;EUR;91.52613;ANZ NEW ZEALAND INTL/LDN;Financial;17/09/2029;0.375;A+;#N/A N/A;500000000;N;;Sr Unsecured;1;FIXED;17/09/2020;17/09/2028;17/09/2019;91.394;91.659
FR0013447166;STLA 1 ⅛ 09/18/29;EUR;92.73759;STELLANTIS NV;Consumer, Cyclical;18/09/2029;1.125;BBB;0.024239666;600000000;Y;18/06/2029;Sr Unsecured;1;FIXED;18/09/2020;18/09/2028;18/09/2019;92.521;92.954
XS2050404800;DHR 0.45 03/18/28;EUR;95.221;DH EUROPE FINANCE II;Consumer, Non-cyclical;18/03/2028;0.45;A-;1.40565E-05;1250000000;Y;18/12/2027;Sr Unsecured;1;FIXED;18/03/2020;18/03/2027;18/09/2019;95.127;95.314
XS2050406094;DHR 0 ¾ 09/18/31;EUR;87.709;DH EUROPE FINANCE II;Consumer, Non-cyclical;18/09/2031;0.75;A-;1.40565E-05;1750000000;Y;18/06/2031;Sr Unsecured;1;FIXED;18/09/2020;18/09/2030;18/09/2019;87.533;87.886
XS2050406177;DHR 1.35 09/18/39;EUR;74.20653;DH EUROPE FINANCE II;Consumer, Non-cyclical;18/09/2039;1.35;A-;1.40565E-05;1250000000;Y;18/03/2039;Sr Unsecured;1;FIXED;18/09/2020;18/09/2038;18/09/2019;73.935;74.478
XS2051149552;DHR 1.8 09/18/49;EUR;64.21303;DH EUROPE FINANCE II;Consumer, Non-cyclical;18/09/2049;1.8;A-;1.40565E-05;750000000;Y;18/03/2049;Sr Unsecured;1;FIXED;18/09/2020;18/09/2048;18/09/2019;63.893;64.533
FR0013447877;ORAFP 1 ¾ PERP;EUR;98.311;ORANGE SA;Communications;;1.75;BBB-;2.14239E-05;350000000;Y;19/12/2026;Jr Subordinated;1;VARIABLE;19/03/2020;;19/09/2019;98.043;98.579
XS2052320954;VZ 0 ⅞ 03/19/32;EUR;86.217;VERIZON COMMUNICATIONS;Communications;19/03/2032;0.875;BBB+;0.000164108;800000000;Y;19/12/2031;Sr Unsecured;1;FIXED;19/03/2020;19/03/2031;19/09/2019;86.013;86.421
XS2052321093;VZ 1 ½ 09/19/39;EUR;74.18098;VERIZON COMMUNICATIONS;Communications;19/09/2039;1.5;BBB+;0.000164108;500000000;Y;19/03/2039;Sr Unsecured;1;FIXED;19/09/2020;19/09/2038;19/09/2019;73.81;74.552
XS2052968596;WPC 1.35 04/15/28;EUR;96.52827;WPC EUROBOND BV;Financial;15/04/2028;1.35;BBB+;7.04222E-05;500000000;Y;15/01/2028;Sr Unsecured;1;FIXED;15/04/2020;15/04/2027;19/09/2019;96.436;96.62
XS2042667944;KYGID 0 ⅝ 09/20/29;EUR;91.816;KERRY GROUP FIN SERVICES;Consumer, Non-cyclical;20/09/2029;0.625;BBB+;8.22651E-06;750000000;Y;20/06/2029;Sr Unsecured;1;FIXED;20/09/2020;20/09/2028;20/09/2019;91.705;91.928
FR0013448859;SOCGEN 0 ⅞ 09/24/29;EUR;92.123;SOCIETE GENERALE;Financial;24/09/2029;0.875;BBB;0.00033915;750000000;N;;Sr Non Preferred;1;FIXED;24/09/2020;24/09/2028;24/09/2019;92.009;92.238
XS2055104785;ASBBNK 0 ½ 09/24/29;EUR;91.614;ASB BANK LIMITED;Financial;24/09/2029;0.5;A+;#N/A N/A;500000000;N;;Sr Unsecured;1;FIXED;24/09/2020;24/09/2028;24/09/2019;91.487;91.742
XS2055728054;BMW 0 ⅜ 09/24/27;EUR;96.36456;BMW FINANCE NV;Consumer, Cyclical;24/09/2027;0.375;A;0.04472225;750000000;N;;Sr Unsecured;1;FIXED;24/09/2020;24/09/2026;24/09/2019;96.25;96.479
DE000A2YPFA1;ALVGR 1.301 09/25/49;EUR;93.042;ALLIANZ SE;Financial;25/09/2049;1.301;A+;4.75964E-06;1000000000;Y;25/09/2029;Subordinated;1;VARIABLE;25/09/2020;25/06/2049;25/09/2019;92.902;93.183
XS2056400299;WFC 0 ⅝ 03/25/30;EUR;90.54033;WELLS FARGO & COMPANY;Financial;25/03/2030;0.625;A;0.000286223;1000000000;N;;Sr Unsecured;1;FIXED;25/03/2020;25/03/2029;25/09/2019;90.387;90.693
XS2055646918;ABBV 0 ¾ 11/18/27;EUR;96.826;ABBVIE INC;Consumer, Non-cyclical;18/11/2027;0.75;A-;2.03341E-05;750000000;Y;18/08/2027;Sr Unsecured;1;FIXED;18/11/2019;18/11/2026;26/09/2019;96.74;96.912
XS2055647213;ABBV 1 ¼ 11/18/31;EUR;90.863;ABBVIE INC;Consumer, Non-cyclical;18/11/2031;1.25;A-;2.03341E-05;650000000;Y;18/08/2031;Sr Unsecured;1;FIXED;18/11/2019;18/11/2030;26/09/2019;90.718;91.008
XS2055651918;ABESM 1 ⅛ 03/26/28;EUR;96.267;ABERTIS INFRAESTRUCTURAS;Consumer, Non-cyclical;26/03/2028;1.125;BBB-;0.016819763;850000000;Y;26/12/2027;Sr Unsecured;1;FIXED;26/03/2021;26/03/2027;26/09/2019;96.149;96.385
XS2055652056;ABESM 1 ⅞ 03/26/32;EUR;92.36;ABERTIS INFRAESTRUCTURAS;Consumer, Non-cyclical;26/03/2032;1.875;BBB-;0.016819763;650000000;Y;26/12/2031;Sr Unsecured;1;FIXED;26/03/2021;26/03/2031;26/09/2019;92.089;92.632
XS2058556536;TMO 0 ½ 03/01/28;EUR;95.427;THERMO FISHER SCIENTIFIC;Consumer, Non-cyclical;01/03/2028;0.5;A-;3.83619E-05;800000000;Y;01/12/2027;Sr Unsecured;1;FIXED;01/03/2020;01/03/2027;30/09/2019;95.344;95.51
XS2058556619;TMO 0 ⅞ 10/01/31;EUR;88.259;THERMO FISHER SCIENTIFIC;Consumer, Non-cyclical;01/10/2031;0.875;A-;3.83619E-05;900000000;Y;01/07/2031;Sr Unsecured;1;FIXED;01/10/2020;01/10/2030;30/09/2019;88.062;88.457
XS2058557260;TMO 1 ½ 10/01/39;EUR;74.91377;THERMO FISHER SCIENTIFIC;Consumer, Non-cyclical;01/10/2039;1.5;A-;3.83619E-05;900000000;Y;01/04/2039;Sr Unsecured;1;FIXED;01/10/2020;01/10/2038;30/09/2019;74.657;75.171
XS2058557344;TMO 1 ⅞ 10/01/49;EUR;64.18974;THERMO FISHER SCIENTIFIC;Consumer, Non-cyclical;01/10/2049;1.875;A-;3.83619E-05;1000000000;Y;01/04/2049;Sr Unsecured;1;FIXED;01/10/2020;01/10/2048;30/09/2019;63.924;64.456
XS2056491587;ASSGEN 2.124 10/01/30;EUR;95.909;GENERALI;Financial;01/10/2030;2.124;BBB+;6.64834E-07;750000000;N;;Subordinated;1;FIXED;01/10/2020;01/10/2029;01/10/2019;95.67;96.148
XS2056730679;IFXGR 3 ⅝ PERP;EUR;100.7687;INFINEON TECHNOLOGIES AG;Technology;;3.625;NR;0.000124785;600000000;Y;01/01/2028;Jr Subordinated;1;VARIABLE;01/04/2020;;01/10/2019;100.475;101.062
XS2056374353;MDLZ 0 ⅞ 10/01/31;EUR;87.62197;MONDELEZ INTL HLDINGS NE;Consumer, Non-cyclical;01/10/2031;0.875;BBB+;6.19362E-06;500000000;Y;01/07/2031;Sr Unsecured;1;FIXED;01/10/2020;01/10/2030;02/10/2019;87.426;87.818
FR0013449998;ELISGP 1 ⅝ 04/03/28;EUR;97.204;ELIS SA;Consumer, Non-cyclical;03/04/2028;1.625;BBB-;7.64836E-05;550000000;Y;03/01/2028;Sr Unsecured;1;FIXED;03/04/2020;03/04/2027;03/10/2019;97.028;97.379
FR0013450822;CMARK 0 ⅜ 10/03/28;EUR;93.60416;CREDIT MUTUEL ARKEA;Financial;03/10/2028;0.375;A+;1.22381E-05;500000000;N;;Sr Preferred;1;FIXED;03/10/2020;03/10/2027;03/10/2019;93.518;93.69
XS2063247915;SANTAN 0.3 10/04/26;EUR;98.116;BANCO SANTANDER SA;Financial;04/10/2026;0.3;A+;0.000140759;1000000000;N;;Sr Preferred;1;FIXED;04/10/2020;04/10/2025;04/10/2019;98.046;98.187
DE000A2R8ND3;ANNGR 0 ⅝ 10/07/27;EUR;96.19662;VONOVIA SE;Financial;07/10/2027;0.625;BBB+;0.001036135;500000000;Y;07/07/2027;Sr Unsecured;1;FIXED;07/10/2020;07/10/2026;07/10/2019;96.124;96.269
DE000A2R8NE1;ANNGR 1 ⅝ 10/07/39;EUR;72.70403;VONOVIA SE;Financial;07/10/2039;1.625;BBB+;0.001036135;500000000;Y;07/07/2039;Sr Unsecured;1;FIXED;07/10/2020;07/10/2038;07/10/2019;72.409;72.999
XS2063232727;C 0 ½ 10/08/27;EUR;98.129;CITIGROUP INC;Financial;08/10/2027;0.5;A-;0.000312288;1500000000;Y;08/10/2026;Sr Unsecured;1;VARIABLE;08/10/2020;08/07/2027;08/10/2019;98.063;98.195
XS2063268754;IDSLN 1 ¼ 10/08/26;EUR;98.708;INT DISTRIBUTION SERV;Industrial;08/10/2026;1.25;NR;0.003828601;550000000;Y;08/07/2026;Sr Unsecured;1;FIXED;08/10/2020;08/10/2025;08/10/2019;98.638;98.778
XS2062490649;ENAPHO 2.045 10/09/28;EUR;97.192;EP INFRASTRUCTURE AS;Utilities;09/10/2028;2.045;BBB-;0.003085091;500000000;Y;09/07/2028;Sr Unsecured;1;FIXED;09/10/2020;09/10/2027;09/10/2019;96.846;97.537
XS2063350925;HANRUE 1 ⅛ 10/09/39;EUR;92.207;HANNOVER RE;Financial;09/10/2039;1.125;NR;1.34716E-07;750000000;Y;09/07/2029;Subordinated;1;VARIABLE;09/10/2020;11/07/2039;09/10/2019;92.032;92.382
XS2063495811;DLR 1 ⅛ 04/09/28;EUR;96.192;DIGITAL EURO FINCO;Financial;09/04/2028;1.125;BBB;0.000167809;500000000;Y;09/01/2028;Sr Unsecured;1;FIXED;09/04/2020;09/04/2027;09/10/2019;96.056;96.329
XS2063535970;NEPSJ 1 ⅞ 10/09/26;EUR;99.436;NE PROPERTY BV;Financial;09/10/2026;1.875;BBB;0.003935961;249997000;Y;09/07/2026;Sr Unsecured;1;FIXED;09/10/2020;09/10/2025;09/10/2019;99.294;99.578
FR0013452620;VIEFP 0 ½ 10/14/31;EUR;85.356;VEOLIA ENVIRONNEMENT SA;Utilities;14/10/2031;0.5;NR;0.000200524;700000000;Y;14/07/2031;Sr Unsecured;1;FIXED;14/10/2020;14/10/2030;14/10/2019;85.135;85.577
FR0013452893;TKOFP 2 ¼ 10/14/26;EUR;99.588;TIKEHAU CAPITAL SCA;Financial;14/10/2026;2.25;BBB-;1.06585E-05;300000000;Y;14/07/2026;Sr Unsecured;1;FIXED;14/10/2020;14/10/2025;14/10/2019;99.41;99.767
FR0013453040;ALOFP 0 ¼ 10/14/26;EUR;97.961;ALSTOM SA;Industrial;14/10/2026;0.25;NR;0.00084863;700000000;Y;14/07/2026;Sr Unsecured;1;FIXED;14/10/2020;14/10/2025;14/10/2019;97.902;98.02
XS2058888616;EXOIM 1 ¾ 10/14/34;EUR;84.908;EXOR NV;Financial;14/10/2034;1.75;NR;2.32729E-06;500000000;Y;14/07/2034;Sr Unsecured;1;FIXED;14/10/2020;14/10/2033;14/10/2019;84.645;85.171
XS2065601937;IREIM 0 ⅞ 10/14/29;EUR;93.097;IREN SPA;Utilities;14/10/2029;0.875;BBB;6.77917E-05;500000000;Y;14/07/2029;Sr Unsecured;1;FIXED;14/10/2020;14/10/2028;14/10/2019;92.967;93.227
XS2064302735;PEP 0 ⅞ 10/16/39;EUR;70.6246;PEPSICO INC;Consumer, Non-cyclical;16/10/2039;0.875;A+;2.5576E-06;500000000;Y;16/04/2039;Sr Unsecured;1;FIXED;16/10/2020;16/10/2038;16/10/2019;70.347;70.903
FR0013453974;ALTAFP 1 ⅞ 01/17/28;EUR;97.866;ALTAREA;Financial;17/01/2028;1.875;NR;0.000407773;450000000;Y;17/10/2027;Sr Unsecured;1;FIXED;17/01/2020;17/01/2027;17/10/2019;97.671;98.06
XS2068065163;INFLN 1 ¼ 04/22/28;EUR;96.54979;INFORMA PLC;Communications;22/04/2028;1.25;BBB;1.36352E-05;500000000;Y;22/01/2028;Sr Unsecured;1;FIXED;22/04/2020;22/04/2027;22/10/2019;96.464;96.636
XS2066392452;SUMIBK 0.632 10/23/29;EUR;91.682;SUMITOMO MITSUI FINL GRP;Financial;23/10/2029;0.632;A;0.000331437;1250000000;N;;Sr Unsecured;1;FIXED;23/10/2020;23/10/2028;23/10/2019;91.579;91.785
FR0013455540;BPCEGP 0 ½ 02/24/27;EUR;97.411;BPCE SA;Financial;24/02/2027;0.5;BBB+;1.82924E-05;1000000000;N;;Sr Non Preferred;1;FIXED;24/02/2020;24/02/2026;24/10/2019;97.335;97.487
XS2069380991;EOANGR 0 ¼ 10/24/26;EUR;97.91845;E.ON SE;Utilities;24/10/2026;0.25;BBB+;0.00010082;750000000;Y;24/07/2026;Sr Unsecured;1;FIXED;24/10/2020;24/10/2025;24/10/2019;97.855;97.982
XS2072829794;NFLX 3 ⅝ 06/15/30;EUR;103.509;NETFLIX INC;Communications;15/06/2030;3.625;A-;6.46298E-07;1100000000;Y;15/03/2030;Sr Unsecured;2;FIXED;15/06/2020;15/12/2029;25/10/2019;103.306;103.712
XS2229743724;EOANGR 3 ½ 10/26/37;EUR;98.973;E.ON SE;Utilities;26/10/2037;3.5;BBB+;0.00010082;462100000;N;;Sr Unsecured;1;FIXED;26/10/2020;26/10/2036;26/10/2019;98.39;99.555
FR0013456621;URWFP 0 ⅞ 03/29/32;EUR;84.785;UNIBAIL-RODAMCO-WESTFLD;Financial;29/03/2032;0.875;BBB;0.008889247;750000000;Y;29/12/2031;Sr Unsecured;1;FIXED;29/03/2020;29/03/2031;28/10/2019;84.565;85.006
XS2068969067;RABOBK 0 ¼ 10/30/26;EUR;97.884;COOPERATIEVE RABOBANK UA;Financial;30/10/2026;0.25;A-;5.75847E-06;750000000;N;;Sr Non Preferred;1;FIXED;30/10/2020;30/10/2025;30/10/2019;97.835;97.934
XS2010038730;DOV 0 ¾ 11/04/27;EUR;96.34464;DOVER CORP;Industrial;04/11/2027;0.75;BBB+;8.65558E-06;500000000;Y;04/08/2027;Sr Unsecured;1;FIXED;04/11/2020;04/11/2026;04/11/2019;96.261;96.428
XS2075811781;SESGFP 0 ⅞ 11/04/27;EUR;96.1283;SES SA;Communications;04/11/2027;0.875;BBB-;0.006157273;500000000;Y;04/08/2027;Sr Unsecured;1;FIXED;04/11/2020;04/11/2026;04/11/2019;95.897;96.359
XS2075811948;JPM 1.047 11/04/32;EUR;88.47;JPMORGAN CHASE & CO;Financial;04/11/2032;1.047;A+;0.0001373;1750000000;Y;04/11/2031;Sr Unsecured;1;VARIABLE;04/11/2020;04/08/2032;04/11/2019;88.315;88.625
DE000A2R9ZU9;MBGGR 0 ⅝ 05/06/27;EUR;97.36949;MERCEDES-BENZ INT FINCE;Consumer, Cyclical;06/05/2027;0.625;A;0.042824479;1250000000;N;;Sr Unsecured;1;FIXED;06/05/2020;06/05/2026;06/11/2019;97.292;97.447
DE000A2YPFU9;MBGGR 1 ⅛ 11/06/31;EUR;89.21523;MERCEDES-BENZ GROUP AG;Consumer, Cyclical;06/11/2031;1.125;A;0.001270443;1000000000;N;;Sr Unsecured;1;FIXED;06/11/2020;06/11/2030;06/11/2019;88.985;89.446
XS2071382662;VCXAU 1 ⅛ 11/07/29;EUR;92.864;VICINITY CENTRES TRUST;Financial;07/11/2029;1.125;A;0.000540009;500000000;Y;07/08/2029;Sr Unsecured;1;FIXED;07/11/2020;07/11/2028;07/11/2019;92.722;93.007
XS2075937370;LLY 0 ⅝ 11/01/31;EUR;87.38348;ELI LILLY & CO;Consumer, Non-cyclical;01/11/2031;0.625;A+;1.33291E-05;600000000;Y;01/08/2031;Sr Unsecured;1;FIXED;01/11/2020;01/11/2030;07/11/2019;87.208;87.559
XS2075938006;LLY 1.7 11/01/49;EUR;66.01739;ELI LILLY & CO;Consumer, Non-cyclical;01/11/2049;1.7;A+;1.33291E-05;1000000000;Y;01/05/2049;Sr Unsecured;1;FIXED;01/11/2020;01/11/2048;07/11/2019;65.665;66.37
